codeIataAirport,County,Province/State,Country/Region,LatAirport,LongAirport
NTO,,,Cabo Verde,17.066668,-25.083332
NTQ,,,Japan,37.294678,136.9568
NTR,,,Mexico,25.666668,-100.316666
NTU,Virginia Beach,Virginia,US,36.816666,-76.03333
NTX,,,Indonesia,3.95,108.38333
NTY,,,South Africa,-26.033333,27.916668
NUA,,,Sri Lanka,6.966667,80.76667
NUB,,Northern Territory,Australia,-14.271667,135.71638
NUD,,,Sudan,12.75,28.416668
NUE,,,Germany,49.494167,11.077062
NUF,,,Sri Lanka,6.8916,80.5955
NUG,,,Papua New Guinea,-3.466667,150.81667
NUH,,,Colombia,5.616667,-72.21667
NUI,North Slope,Alaska,US,70.209724,-151.00555
NUJ,,,Iran,35.2,48.666668
NUK,,French Polynesia,France,-19.183332,-138.7
NUL,Northwest Arctic,Alaska,US,64.727776,-158.07666
NUN,Escambia,Florida,US,30.4725,-87.18833
NUP,Bethel,Alaska,US,60.894444,-162.46666
NUQ,San Mateo,California,US,37.38333,-122.083336
NUR,,South Australia,Australia,-31.433332,130.91667
NUT,,,Papua New Guinea,-5.633333,151.38333
NUU,,,Kenya,-0.3,36.15
NUW,Island,Washington,US,48.351944,-122.65583
NUX,,,Russia,66.07335,76.522835
NVA,,,Colombia,2.946824,-75.295525
NVD,Vernon,Missouri,US,37.85139,-94.30389
NVG,,,Nicaragua,11.666667,-84.45
NVI,,,Uzbekistan,40.115,65.159164
NVK,,,Norway,68.425,17.425
NVN,Sierra,California,US,39.82018,-120.37882
NVP,,,Brazil,-5.133333,-60.36667
NVR,,,Russia,58.516666,31.3
NVS,,,France,47.0,3.15
NVT,,,Brazil,-26.866667,-48.63333
NVY,,,India,11.6,79.433334
NWH,Sullivan,New Hampshire,US,43.36667,-72.166664
NWI,,Isle of Man,United Kingdom,52.669533,1.276782
NWP,,Newfoundland and Labrador,Canada,47.3,-53.966667
NWS,Hudson,New Jersey,US,40.703056,-74.01056
NWT,,,Papua New Guinea,-9.983333,149.73334
NWU,,Bermuda,United Kingdom,32.75,-65.0
NXX,Bucks,Pennsylvania,US,40.2,-75.13333
NYA,,,Russia,62.101074,65.60563
NYE,,,Kenya,-0.416667,36.95
NYG,Stafford,Virginia,US,38.516666,-77.28333
NYI,,,Ghana,7.333333,-2.333333
NYK,,,Kenya,0.016667,37.066666
NYM,,,Russia,65.48333,72.71667
NYN,,New South Wales,Australia,-31.566668,147.18333
NYO,,,Sweden,58.78425,16.922867
NYT,,,Burma,19.6225,96.201385
NYU,,,Burma,21.175343,94.92832
NZA,,,Angola,-8.383333,-21.433332
NZE,,,Guinea,7.808333,-8.702778
NZH,,Inner Mongolia,China,49.57059,117.33163
NZW,Suffolk,Massachusetts,US,42.166668,-70.933334
NZY,San Diego,California,US,32.7,-117.2
OAA,,,Afghanistan,0.0,0.0
OAG,,New South Wales,Australia,-33.3816,149.12447
OAH,,,Afghanistan,0.0,0.0
OAI,,,Afghanistan,34.959614,69.27051
OAJ,Onslow,North Carolina,US,34.83044,-77.605835
OAK,San Francisco,California,US,37.71188,-122.21201
OAL,,,Brazil,-11.433889,-61.4825
OAM,,,New Zealand,-44.97028,171.0819
OAN,,,Honduras,15.504444,-86.57472
OAR,Santa Cruz,California,US,36.61667,-121.916664
OAS,,,Afghanistan,33.1258,68.8386
OAX,,,Mexico,17.000883,-96.721634
OAZ,,,Afghanistan,31.1,61.983334
OBA,,Northern Territory,Australia,-21.0,139.0
OBC,,,Djibouti,11.983333,43.266666
OBD,,,Indonesia,-3.9,136.2
OBE,Okeechobee,Florida,US,27.25,-80.833336
OBF,,,Germany,48.083332,11.283333
OBI,,,Brazil,-1.916667,-55.516666
OBL,,,Belgium,51.266666,4.75
OBM,,,Papua New Guinea,-7.75,147.6
OBN,,,United Kingdom,56.465275,-5.396494
OBO,,,Japan,42.732002,143.21243
OBS,,,France,44.666668,4.7
OBT,Garrett,Maryland,US,39.4,-79.416664
OBU,Northwest Arctic,Alaska,US,66.91055,-156.88333
OBX,,,Papua New Guinea,-7.583333,141.31667
OBY,,Greenland,Denmark,70.583336,-21.666668
OBZ,,,Germany,53.553813,9.991586
OCA,Miami-Dade,Florida,US,25.325277,-80.27472
OCC,,,Ecuador,-0.462171,-76.98596
OCE,Worcester,Maryland,US,38.316666,-75.11667
OCF,Marion,Florida,US,29.175556,-82.226944
OCH,Nacogdoches,Texas,US,31.583332,-94.7
OCI,Anchorage,Alaska,US,60.25,-147.86667
OCJ,,,Jamaica,18.400557,-76.96972
OCN,San Diego,California,US,33.218613,-117.35333
OCV,,,Colombia,8.25,-73.333336
OCW,Beaufort,North Carolina,US,35.55,-77.05
ODA,,,Central African Republic,8.003889,22.401667
ODB,,,Spain,37.84111,-4.847222
ODC,Stanislaus,California,US,37.75691,-120.79951
ODD,,South Australia,Australia,-27.550278,135.45
ODE,,,Denmark,55.47639,10.328611
ODH,,Channel Islands,United Kingdom,51.25,-0.95
ODJ,,,Central African Republic,8.916667,22.883333
ODL,,South Australia,Australia,-26.716667,140.63333
ODN,,,Malaysia,4.033333,115.066666
ODO,,,Russia,57.86639,114.2425
ODR,,Northern Territory,Australia,-17.5,128.8
ODS,,,Ukraine,46.44101,30.676718
ODW,Island,Washington,US,48.25139,-122.68611
ODY,,,Laos,20.583332,104.166664
OEA,Knox,Indiana,US,38.683334,-87.53333
OEC,,,Timor-Leste,-9.205,124.34167
OEL,,,Russia,52.983334,36.1
OEM,,,Suriname,3.35,-55.45
OEO,Polk,Wisconsin,US,45.3,-92.7
OER,,,Sweden,63.412582,18.992073
OES,,,Argentina,-40.733334,-64.95
OFI,,,Cote d'Ivoire,9.6,-4.033333
OFJ,,,Iceland,65.583336,-19.833332
OFK,Madison,Nebraska,US,41.984165,-97.434166
OFU,,American Samoa,US,-14.166667,-169.7
OGA,Keith,Nebraska,US,41.13333,-101.71667
OGB,Orangeburg,South Carolina,US,33.5,-80.86667
OGD,Weber-Morgan,Utah,US,41.19639,-112.01083
OGE,,,Papua New Guinea,-6.466667,147.46666
OGG,Maui,Hawaii,US,20.892883,-156.43863
OGL,,,Guyana,6.8,-58.105556
OGM,,,Panama,83.382225,-77.933266
OGN,,,Japan,24.461111,122.97639
OGO,,,Cote d'Ivoire,6.7,-3.45
OGR,,,Chad,10.289444,15.383333
OGS,St. Lawrence,New York,US,44.681667,-75.465836
OGX,,,Algeria,31.916668,5.4
OGZ,,,Russia,43.2,44.6
OHA,,,New Zealand,-40.208332,175.38667
OHB,,,Madagascar,-18.94948,48.23007
OHC,Nome,Alaska,US,63.32639,-168.96889
OHD,,,North Macedonia,41.185,20.743055
OHE,,Heilongjiang,China,52.92113,122.42059
OHH,,,Russia,53.516666,142.88333
OHO,,,Russia,59.416668,143.05
OHR,,,Germany,54.685833,8.529167
OHT,,,Pakistan,33.583332,71.433334
OIA,,,Brazil,-6.761303,-51.049
OIC,Chenango,New York,US,42.533333,-75.53333
OIM,,,Japan,34.779167,139.365
OIR,,,Japan,42.166668,139.51666
OIT,,,Japan,33.477238,131.73236
OJC,Johnson,Kansas,US,38.85,-94.73333
OKA,,,Japan,26.195833,127.645836
OKB,,Queensland,Australia,-25.25,153.16667
OKC,Oklahoma,Oklahoma,US,35.39563,-97.59609
OKD,,,Japan,43.110374,141.382
OKE,,,Japan,27.431667,128.70555
OKG,,,Congo (Brazzaville),-1.466667,15.0
OKH,,Isle of Man,United Kingdom,52.666668,-0.716667
OKI,,,Japan,36.166668,133.31667
OKJ,,,Japan,34.76022,133.85277
OKK,Howard,Indiana,US,40.52972,-86.05806
OKL,,,Indonesia,-5.1,140.66667
OKM,Okmulgee,Oklahoma,US,35.61667,-95.96667
OKN,,,Gabon,-1.0,14.008333
OKO,,,Japan,35.75,139.35
OKP,,,Papua New Guinea,-5.25,142.08333
OKQ,,,Indonesia,-8.1,139.7
OKR,,Northern Territory,Australia,-9.751593,143.40556
OKS,Garden,Nebraska,US,41.4,-102.35
OKT,,,Russia,54.433334,53.38333
OKV,,,Papua New Guinea,-5.561111,141.03667
OKY,,Queensland,Australia,-27.406668,151.735
OLA,,,Norway,63.7,9.616667
OLB,,,Italy,40.903145,9.514823
OLC,,,Brazil,-3.470869,-68.95853
OLD,Hancock,Maine,US,44.933334,-68.65
OLE,Cattaraugus,New York,US,42.240833,-78.37666
OLF,Roosevelt,Montana,US,48.094723,-105.56639
OLH,Kodiak Island,Alaska,US,57.204166,-153.3
OLI,,,Iceland,65.0,-23.983334
OLK,,,Paraguay,-21.996944,-57.883057
OLL,,,Congo (Brazzaville),32.004417,-92.229164
OLM,Thurston,Washington,US,46.97361,-122.903336
OLN,,,Argentina,-45.57,-69.0
OLO,,,Czechia,49.63333,17.2
OLP,,South Australia,Australia,-30.483898,136.88411
OLQ,,,Papua New Guinea,-5.466667,141.5
OLR,,,Afghanistan,34.023167,36.130333
OLS,Santa Cruz,Arizona,US,31.416668,-110.85
OLU,Platte,Nebraska,US,41.447224,-97.34167
OLV,DeSoto,Mississippi,US,34.966667,-89.833336
OLY,Richland,Illinois,US,38.716667,-88.083336
OMA,Douglas,Nebraska,US,41.29957,-95.89972
OMB,,,Gabon,-1.6,9.266667
OMC,,,Philippines,11.05,124.566666
OME,Nome,Alaska,US,64.51139,-165.44167
OMF,,,Jordan,32.35,36.25
OMH,,,Iran,37.662525,45.05877
OMI,,,Iran,30.833332,49.533333
OMJ,,,Japan,32.924442,129.93611
OMK,Okanogan,Washington,US,48.416668,-119.51667
OMM,,,Oman,18.133333,55.266666
OMO,,,Bosnia and Herzegovina,43.285557,17.846666
OMR,,,Romania,47.0275,21.903055
OMS,,,Russia,54.957455,73.3167
OMY,,,Cambodia,13.816667,104.96667
ONA,Winona,Minnesota,US,44.076668,-91.70611
ONB,,,Papua New Guinea,-8.583333,147.2
ONG,,Northern Territory,Australia,-16.662558,139.17004
ONH,Otsego,New York,US,42.482777,-75.00056
ONI,,,Indonesia,-3.333333,135.5
ONJ,,,Japan,40.196415,140.37383
ONL,Holt,Nebraska,US,42.45,-98.65
ONM,Socorro,New Mexico,US,34.066666,-106.9
ONN,Kodiak Island,Alaska,US,58.233334,-152.83333
ONO,Payette,Idaho,US,44.022778,-117.013885
ONP,Lincoln,Oregon,US,44.63333,-124.05
ONQ,,,Turkey,41.516666,32.1
ONR,,South Australia,Australia,-24.816668,140.56667
ONS,,Western Australia,Australia,-21.666668,115.1
ONT,Orange,California,US,34.06068,-117.59765
ONU,,,Fiji,-16.333332,179.0
ONX,,,Panama,9.35,-79.9
ONY,Young,Texas,US,33.36667,-98.75
OOA,Mahaska,Iowa,US,41.3,-92.65
OOK,Kusilvak,Alaska,US,60.531944,-165.10834
OOL,,Queensland,Australia,-28.166164,153.51314
OOM,,Australian Capital Territory,Australia,-36.308334,148.97333
OOR,,South Australia,Australia,-25.05,141.23334
OPA,,,Iceland,66.416664,-16.483334
OPB,,,Papua New Guinea,-4.933333,151.66667
OPF,Broward,Florida,US,25.9,-80.28333
OPI,,Northern Territory,Australia,-12.333333,133.06667
OPL,St. Landry,Louisiana,US,30.533333,-92.083336
OPO,,,Portugal,41.237774,-8.670272
OPS,,,Brazil,-11.878573,-55.58156
OPU,,,Papua New Guinea,-8.033333,142.93333
ORA,,,Argentina,-23.333332,-64.166664
ORB,,,Sweden,59.225758,15.047543
ORC,,,Colombia,4.9,-71.333336
ORD,Cook,Illinois,US,41.976913,-87.90488
ORE,,,France,47.916668,1.9
ORF,Norfolk,Virginia,US,36.898582,-76.20629
ORG,,,Suriname,5.809444,-55.191113
ORH,Worcester,Massachusetts,US,42.26917,-71.87444
ORI,Kodiak Island,Alaska,US,57.886112,-152.84389
ORJ,,,Guyana,4.716667,-60.033333
ORK,,,Ireland,51.846645,-8.48914
ORL,Orange,Florida,US,28.544167,-81.335556
ORM,,Isle of Man,United Kingdom,52.233334,-0.9
ORN,,,Algeria,35.620018,-0.606108
ORO,,,Honduras,15.125278,-87.13389
ORP,,,Botswana,-21.0,24.5
ORQ,Fairfield,Connecticut,US,41.11667,-73.36667
ORR,,South Australia,Australia,-35.033333,137.58333
ORS,,Queensland,Australia,-18.633333,146.48334
ORT,Southeast Fairbanks,Alaska,US,62.961945,-141.92389
ORU,,,Bolivia,-17.964167,-67.08083
ORV,Northwest Arctic,Alaska,US,66.82917,-161.0236
ORW,,,Pakistan,25.3,64.583336
ORX,,,Brazil,-1.75,-55.86667
ORY,,,France,48.728283,2.3597
ORZ,,,Belize,17.166668,-88.75
OSB,Camden,Missouri,US,38.11437,-92.68217
OSC,Iosco,Michigan,US,44.433334,-83.333336
OSD,,,Sweden,63.198612,14.494444
OSE,,,Papua New Guinea,-7.833333,147.08333
OSG,,,Papua New Guinea,-2.966667,141.33333
OSH,Winnebago,Wisconsin,US,43.98389,-88.556946
OSI,,,Croatia,45.55,18.683332
OSK,,,Sweden,57.266666,16.433332
OSL,,,Norway,60.19419,11.100411
OSM,,,Iraq,36.3075,43.149445
OSN,,,"Korea, South",37.083332,127.03333
OSO,,South Australia,Australia,-22.08254,140.55779
OSR,,,Czechia,49.69552,18.121284
OSS,,,Kyrgyzstan,40.60769,72.78648
OST,,,Belgium,51.199722,2.863611
OSU,Franklin,Ohio,US,40.078056,-83.07333
OSW,,,Russia,51.2,58.566666
OSX,Attala,Mississippi,US,33.066666,-89.583336
OSY,,,Norway,64.47273,11.570002
OSZ,,,Poland,54.042778,16.264444
OTA,,,Ethiopia,11.066667,37.88333
OTC,,,Chad,13.433333,14.733333
OTD,,,Panama,8.666667,-79.566666
OTG,Nobles,Minnesota,US,43.65222,-95.58361
OTH,Coos,Oregon,US,43.418888,-124.24
OTI,,,Indonesia,2.833333,128.5
OTK,Tillamook,Oregon,US,45.45622,-123.84401
OTL,,,Mauritania,17.75,-14.666667
OTM,Wapello,Iowa,US,41.106388,-92.449165
OTN,Knox,Indiana,US,38.86667,-87.45
OTO,Torrance,New Mexico,US,35.066666,-105.933334
OTP,,,Romania,44.571156,26.077063
OTR,,,Costa Rica,8.566667,-82.933334
OTS,San Juan,Washington,US,48.49917,-122.66111
OTT,,,Brazil,-9.902215,-58.581287
OTU,,,Colombia,7.0,-74.71667
OTY,,,Papua New Guinea,-6.6,155.76666
OTZ,Northwest Arctic,Alaska,US,66.888054,-162.60583
OUA,,,Burkina Faso,12.355019,-1.514283
OUD,,,Morocco,34.783333,-1.933333
OUE,,,Congo (Brazzaville),1.616667,16.04861
OUG,,,Burkina Faso,13.516667,-2.333333
OUH,,,South Africa,-33.603333,22.188334
OUI,,,Laos,18.936111,102.67083
OUK,,,United Kingdom,60.416668,-0.75
OUL,,,Finland,64.93012,25.375425
OUM,,,Chad,13.216667,19.616667
OUN,Cleveland,Oklahoma,US,35.216667,-97.433334
OUR,,,Cameroon,4.473056,14.363611
OUS,,,Brazil,-22.966667,-49.916668
OUT,,,Chad,10.483333,16.716667
OUU,,,Gabon,-2.983333,10.3
OUZ,,,Mauritania,22.733334,-12.35
OVA,,,Madagascar,-24.2325,45.305
OVB,,,Russia,55.00901,82.667
OVD,,,Spain,43.55891,-6.032094
OVE,Butte,California,US,39.5,-121.61667
OVG,,,South Africa,-34.551666,20.235832
OVL,,,Chile,-30.566668,-71.0
OVR,,,Argentina,-36.88889,-60.22778
OVS,,,Russia,61.33209,63.601887
OWA,Steele,Minnesota,US,44.1,-93.166664
OWB,Daviess,Kentucky,US,37.740833,-87.16583
OWD,Plymouth,Massachusetts,US,42.0,-71.0
OWE,,,Gabon,0.35,9.483333
OWK,Kennebec,Maine,US,44.716667,-69.8
OXB,,,Guinea-Bissau,11.888889,-15.657222
OXC,New Haven,Connecticut,US,41.479168,-73.13639
OXD,Preble,Ohio,US,39.86028,-84.76111
OXF,,Channel Islands,United Kingdom,51.766666,-1.25
OXO,,South Australia,Australia,-27.666668,141.33333
OXR,Ventura,California,US,34.20111,-119.20639
OXY,,South Australia,Australia,-25.35,141.36667
OYA,,,Argentina,-29.103333,-59.216667
OYE,,,Gabon,1.566667,11.583333
OYG,,,Uganda,3.65,31.716667
OYK,,,Brazil,3.883333,-51.783333
OYL,,,Kenya,3.533333,39.05
OYN,,South Australia,Australia,-35.066666,142.33333
OYO,,,Argentina,-38.36667,-60.25
OYP,,French Guiana,France,3.9,-51.8
OYS,Tuolumne,California,US,37.85,-119.55
OZA,Crockett,Texas,US,30.716667,-101.21667
OZC,,,Philippines,8.181967,123.84541
OZG,,,Morocco,30.267143,-5.852456
OZH,,,Ukraine,47.8675,35.315834
OZI,,,Spain,37.6625,-24.9
OZL,,,Spain,0.0,0.0
OZP,,,Spain,37.24917,-5.759444
OZR,Dale,Alabama,US,31.45,-85.666664
OZU,,,Spain,37.6,-4.633333
OZZ,,,Morocco,30.916668,-6.916667
PAA,,,Burma,16.892778,97.67833
PAB,,,India,31.316668,76.833336
PAC,,,Panama,8.983333,-79.21667
PAD,,,Germany,51.610332,8.619832
PAE,Island,Washington,US,47.90972,-122.28445
PAF,,,Uganda,2.2,31.616667
PAG,,,Philippines,7.826667,123.4575
PAH,McCracken,Kentucky,US,37.06111,-88.7725
PAJ,,,Pakistan,33.9,70.1
PAK,Kauai,Hawaii,US,21.933332,-159.61667
PAL,,,Colombia,52.15,-74.65
PAM,Bay,Florida,US,30.166668,-85.683334
PAN,,,Thailand,6.777222,101.15833
PAO,San Mateo,California,US,37.460835,-122.11389
PAP,,,Haiti,18.575394,-72.29471
PAQ,Anchorage,Alaska,US,61.6,-149.11667
PAS,,,Greece,37.066666,25.1
PAT,,,India,25.59489,85.09067
PAU,,,Burma,21.45,94.51667
PAV,,,Brazil,-9.397778,-38.22222
PAW,,,Papua New Guinea,-11.416667,154.03334
PAX,,,Haiti,19.933332,-72.84167
PAY,,,Malaysia,5.993056,117.39445
PAZ,,,Mexico,20.516666,-97.467224
PBA,North Slope,Alaska,US,71.28333,-156.76666
PBB,,,Brazil,-19.666668,-51.183334
PBC,,,Mexico,19.135,-98.3675
PBD,,,India,21.647223,69.656944
PBE,,,Colombia,6.483333,-74.48333
PBF,Jefferson,Arkansas,US,34.175556,-91.935555
PBG,Clinton,New York,US,44.7,-73.48333
PBH,,,Bhutan,27.433332,89.416664
PBI,Palm Beach,Florida,US,26.688885,-80.09044
PBK,Sitka,Alaska,US,57.8,-134.7
PBL,,,Venezuela,10.479167,-68.07361
PBM,,,Suriname,5.451389,-55.191113
PBN,,,Angola,-10.7,13.75
PBO,,Western Australia,Australia,-23.173908,117.748
PBP,,,Costa Rica,10.416667,-85.166664
PBQ,,,Brazil,-11.7,-61.2
PBR,,,Guatemala,15.723056,-88.60611
PBS,,,Thailand,7.895278,98.291664
PBT,,,Paraguay,-20.616667,-58.026943
PBU,,,Burma,27.333332,97.416664
PBV,,,Brazil,-11.516667,-57.333332
PBW,,,Indonesia,9.53,-0.22
PBX,,,Brazil,-10.860833,-51.684444
PBY,,Queensland,Australia,-20.283333,148.83333
PBZ,,,South Africa,-34.0875,23.329166
PCA,Bristol Bay,Alaska,US,58.90139,-157.70195
PCB,,,Indonesia,-6.35,106.76667
PCC,,,Colombia,1.9,-75.15
PCD,Clayton,Iowa,US,43.016666,-91.11667
PCE,Lake and Peninsula,Alaska,US,57.164165,-157.43306
PCF,,,South Africa,-26.71667,27.1
PCG,,,Guatemala,17.26,-90.24722
PCH,,,Honduras,15.0,-89.0
PCJ,,,Paraguay,-22.268888,-57.92861
PCK,Yukon-Koyukuk,Alaska,US,67.22889,-150.28334
PCL,,,Peru,-8.333333,-74.63333
PCM,,,Mexico,20.6,-87.1
PCN,,,New Zealand,-41.35,174.03334
PCO,,,Mexico,23.583332,-109.5
PCP,,,Sao Tome and Principe,1.666667,7.416667
PCQ,,,Laos,21.645832,101.90583
PCR,,,Colombia,6.183333,-67.63333
PCS,,,Brazil,-7.083333,-41.466667
PCT,Mercer,New Jersey,US,40.35,-74.65
PCU,Hancock,Mississippi,US,30.433332,-89.683334
PCV,,,Mexico,27.083332,-112.0
PDA,,,Colombia,3.883333,-67.88333
PDB,Kenai Peninsula,Alaska,US,59.783333,-154.11667
PDC,,New Caledonia,France,-21.316668,165.0
PDD,,,Mozambique,-26.783056,32.880554
PDE,,South Australia,Australia,-26.0,138.66667
PDF,,,Brazil,-17.35,-39.216667
PDG,,,Indonesia,-0.786667,100.280556
PDI,,,Papua New Guinea,-6.5,147.58333
PDK,DeKalb,Georgia,US,33.88333,-84.25
PDL,,,Portugal,37.743847,-25.696468
PDN,,South Australia,Australia,-35.916668,138.08333
PDO,,,Indonesia,-3.283333,103.86667
PDP,,,Uruguay,-34.914444,-54.919167
PDR,,,Brazil,-5.311111,-44.480278
PDS,,,Mexico,28.7,-100.51667
PDT,Umatilla,Oregon,US,45.698334,-118.83611
PDU,,,Uruguay,-32.365833,-58.064167
PDV,,,Bulgaria,42.3,24.716667
PDX,Multnomah,Oregon,US,45.588997,-122.5929
PDZ,,,Venezuela,9.966667,-62.233334
PEA,,South Australia,Australia,-35.733334,137.93333
PEB,,,Mozambique,-17.166668,38.13333
PEC,Hoonah-Angoon,Alaska,US,57.95,-136.23334
PED,,,Czechia,50.013332,15.738611
PEE,,,Russia,57.920025,56.01918
PEF,,,Germany,54.166668,13.766667
PEG,,,Italy,43.13333,12.366667
PEH,,,Argentina,-35.85,-61.86667
PEI,,,Colombia,4.815945,-75.736534
PEJ,,,Italy,41.701668,15.730556
PEK,,Beijing,China,40.078537,116.5871
PEM,,,Peru,-12.583333,-69.23333
PEN,,,Malaysia,5.292961,100.265175
PEP,,Northern Territory,Australia,-14.15,130.1
PEQ,Reeves,Texas,US,31.433332,-103.5
PER,,Western Australia,Australia,-31.933603,115.960236
PES,,,Russia,61.683334,34.333332
PET,,,Brazil,-31.718056,-52.324444
PEU,,,Honduras,15.216667,-83.76667
PEV,,,Hungary,69.78333,170.6
PEW,,,Pakistan,33.989082,71.51925
PEX,,,Russia,65.11667,57.13333
PEY,,South Australia,Australia,-31.916668,133.01666
PEZ,,,Russia,53.11852,45.02305
PFA,Bristol Bay,Alaska,US,58.666668,-156.83333
PFB,,,Brazil,-28.25,-52.333332
PFC,Tillamook,Oregon,US,45.233334,-123.95
PFD,Hoonah-Angoon,Alaska,US,57.95,-135.65
PFJ,,,Iceland,65.03333,-19.008333
PFL,,,Czechia,50.0878114,14.4204598
PFO,,,Cyprus,34.71155,32.489105
PFQ,,,Iran,39.60689,47.87752
PFR,,,Congo (Kinshasa),-4.316667,20.583332
PGA,Kane,Utah,US,36.926388,-111.44722
PGB,,,Papua New Guinea,-7.016667,141.55
PGC,Grant,West Virginia,US,39.0,-79.11667
PGD,Charlotte,Florida,US,26.919167,-81.99139
PGE,,,Papua New Guinea,-7.133333,146.15
PGF,,,France,42.741016,2.868183
PGG,,,Brazil,-6.954167,-55.46111
PGH,,,India,29.031944,79.47361
PGI,,,Angola,-7.333333,20.8
PGK,,,Indonesia,-2.164017,106.13707
PGL,Jackson,Mississippi,US,30.383333,-88.51667
PGM,Kenai Peninsula,Alaska,US,59.35,-151.83333
PGN,,,Papua New Guinea,-6.3,144.2
PGO,Archuleta,Colorado,US,37.268612,-107.050835
PGP,,,Sao Tome and Principe,0.033333,6.533333
PGR,Greene,Arkansas,US,36.033333,-90.5
PGS,Mohave,Arizona,US,35.533333,-113.416664
PGU,,,Iran,27.383959,52.735516
PGV,Pitt,North Carolina,US,35.63333,-77.38528
PGX,,,France,45.183334,0.716667
PGZ,,,Brazil,-25.083332,-50.15
PHA,,,Vietnam,11.633333,108.95
PHB,,,Brazil,-2.891667,-41.738335
PHC,,,Nigeria,5.006506,6.9499
PHD,Tuscarawas,Ohio,US,40.5,-81.45
PHE,,Western Australia,Australia,-20.377945,118.63164
PHF,Newport News,Virginia,US,37.13033,-76.50282
PHG,,,Nigeria,4.845833,7.020833
PHH,,,Vietnam,10.9,108.066666
PHI,,,Brazil,-2.516667,-45.083332
PHJ,,New South Wales,Australia,-32.916668,151.76666
PHK,Palm Beach,Florida,US,26.816668,-80.666664
PHL,Delaware,Pennsylvania,US,39.87641,-75.2433
PHN,St. Clair,Michigan,US,42.913055,-82.52611
PHO,Northwest Arctic,Alaska,US,68.35,-166.8
PHP,Haakon,South Dakota,US,44.333332,-101.666664
PHR,,,Fiji,-18.2,178.05
PHS,,,Thailand,16.771307,100.2812
PHT,Henry,Tennessee,US,36.33361,-88.38333
PHU,,,Vietnam,9.95,106.333336
PHW,,,South Africa,-23.93361,31.15611
PHX,Maricopa,Arizona,US,33.435036,-112.00016
PHY,,,Thailand,16.681944,101.19833
PHZ,,,Thailand,8.166667,98.28333
PIA,Peoria,Illinois,US,40.66643,-89.69012
PIB,Jones,Mississippi,US,31.4675,-89.33667
PIC,,Turks and Caicos Islands,United Kingdom,21.883333,-72.1
PIE,Pinellas,Florida,US,27.912004,-82.69511
PIF,,,Taiwan*,22.705004,120.490234
PIG,,,Brazil,-24.75,-51.716667
PIH,Power,Idaho,US,42.913334,-112.594444
PII,Fairbanks North Star,Alaska,US,64.86389,-147.71388
PIK,,,United Kingdom,55.50843,-4.611286
PIL,,,Paraguay,-26.866667,-58.333332
PIM,Harris,Georgia,US,32.86667,-84.833336
PIN,,,Brazil,-2.669208,-56.770027
PIO,,,Peru,-13.75,-76.21667
PIP,Bristol Bay,Alaska,US,57.56361,-157.56084
PIQ,,,Guyana,5.5,-59.0
PIR,Hughes,South Dakota,US,44.380363,-100.29319
PIS,,,France,46.58611,0.306389
PIT,Beaver,Pennsylvania,US,40.49585,-80.25657
PIU,,,Peru,-5.201667,-80.613335
PIV,,,Brazil,-17.338612,-44.93222
PIW,,Manitoba,Canada,55.7,-97.333336
PIX,,,Portugal,38.466667,-28.3
PIZ,Northwest Arctic,Alaska,US,69.75,-163.16667
PJA,,,Sweden,67.246666,23.075
PJB,Gila,Arizona,US,34.261112,-111.34167
PJC,,,Paraguay,-22.5,-55.666668
PJG,,,Pakistan,26.966667,64.1
PJM,,,Costa Rica,8.583333,-83.333336
PJS,Anchorage,Alaska,US,60.04861,-148.06389
PJZ,,,Mexico,21.166668,-86.833336
PKA,Bethel,Alaska,US,60.710835,-161.75806
PKB,Washington,Ohio,US,39.345554,-81.43889
PKC,,,Russia,53.016666,158.65
PKD,Hubbard,Minnesota,US,46.898335,-95.07167
PKE,,Australian Capital Territory,Australia,-33.138454,148.2329
PKF,Price,Wisconsin,US,45.933334,-90.53333
PKG,,,Malaysia,4.216667,100.7
PKH,,,Greece,37.301388,23.147223
PKJ,,,Guatemala,15.6425,-90.76195
PKK,,,Burma,21.343332,95.10639
PKL,,,New Zealand,-37.806946,174.85333
PKM,,,Guyana,7.733333,-59.88333
PKN,,,Indonesia,-2.7,111.666664
PKO,,,Benin,9.35,2.616667
PKP,,French Polynesia,France,-14.75,-138.96666
PKR,,,Nepal,28.197222,83.986115
PKS,,,Laos,18.366667,103.683334
PKT,,Northern Territory,Australia,-14.25,129.53334
PKU,,,Indonesia,0.464563,101.446884
PKV,,,Russia,57.816666,28.3
PKW,,,Botswana,-22.05,27.816668
PKY,,,Indonesia,-2.223958,113.945786
PKZ,,,Laos,15.136257,105.781296
PLA,,,Colombia,3.3,-75.7
PLC,,,Colombia,8.416667,-75.6
PLD,,,Costa Rica,10.25,-85.416664
PLE,,,Papua New Guinea,-5.383333,142.98334
PLF,,,Chad,9.383333,14.933333
PLI,,,Saint Vincent and the Grenadines,12.35,-61.233334
PLJ,,,Belize,16.533333,-88.352776
PLK,Taney,Missouri,US,36.65,-93.21667
PLL,,,Brazil,-3.145556,-59.984444
PLM,,,Indonesia,-2.900146,104.69861
PLN,Emmet,Michigan,US,45.57083,-84.79278
PLO,,South Australia,Australia,-34.603333,135.87454
PLP,,,Panama,8.333333,-78.13333
PLQ,,,Lithuania,55.95,21.083332
